Year,Series,Series Label,Economy,Economy Label,Flow,Flow Label,US dollars at current prices in millions,US dollars at current prices in millions Footnote,Percentage of imports,Percentage of imports Footnote,Percentage of Gross Domestic Product,Percentage of Gross Domestic Product Footnote,Normalized trade balance,Normalized trade balance Footnote
2008,3503,"Balance of payments: Current account - BPM6",3114,"United Nations member States",14,"Balance",222412.465,,1.49448,,0.35261,,0.0074,
2008,3503,"Balance of payments: Current account - BPM6",316,"Guam",14,"Balance",-795.142,,-88.34911,,,,-0.7913,
2008,3503,"Balance of payments: Current account - BPM6",320,"Guatemala",14,"Balance",-5754.255,,-45.96709,,-14.70312,,-0.2984,
2008,3503,"Balance of payments: Current account - BPM6",3201,"CAN (Andean Community)",14,"Balance",6819.212,,7.7263,,1.54715,,0.0372,
2008,3503,"Balance of payments: Current account - BPM6",3202,"CACM (Central American Common Market)",14,"Balance",-23869.743,,-51.56242,,-21.67714,,-0.3474,
2008,3503,"Balance of payments: Current account - BPM6",3203,"CARICOM (Caribbean Community)",14,"Balance",-3572.659,,-11.77217,,-4.72296,,-0.0625,
2008,3503,"Balance of payments: Current account - BPM6",3204,"FTAA (Free Trade Area of the Americas)",14,"Balance",-752934.183,,-22.01973,,-3.6233,,-0.1237,
2008,3503,"Balance of payments: Current account - BPM6",3205,"LAIA (Latin American Integration Association)",14,"Balance",62686.794,,7.97576,,1.47554,,0.0383,
2008,3503,"Balance of payments: Current account - BPM6",3206,"NAFTA (North American Free Trade Agreement)",14,"Balance",-808662.9,,-28.20948,,-4.62902,,-0.1642,
2008,3503,"Balance of payments: Current account - BPM6",3207,"OECS (Organisation of Eastern Caribbean States)",14,"Balance",-2571.541,,-83.65006,,-37.03778,,-0.719,
2008,3503,"Balance of payments: Current account - BPM6",3208,"MERCOSUR (Southern Common Market)",14,"Balance",83107.347,,27.90756,,3.41718,,0.1225,
2008,3503,"Balance of payments: Current account - BPM6",3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",14,"Balance",30320.265,,42.07041,,7.76841,,0.1738,
2008,3503,"Balance of payments: Current account - BPM6",3210,"UNASUR (Union of South American Nations)",14,"Balance",43911.165,,65.07955,,11.92925,,0.2455,
2008,3503,"Balance of payments: Current account - BPM6",3211,"ACS (Association of Caribbean States)",14,"Balance",-22114.308,,-4.25023,,-1.11316,,-0.0217,
2008,3503,"Balance of payments: Current account - BPM6",324,"Guinea",14,"Balance",-24.1,,-1.76415,,-0.34606,,-0.0089,
2008,3503,"Balance of payments: Current account - BPM6",328,"Guyana",14,"Balance",-522.1,,-39.44545,,-27.15594,,-0.2457,
2008,3503,"Balance of payments: Current account - BPM6",3301,"ASEAN (Association of Southeast Asian Nations)",14,"Balance",115313.584,,13.40908,,7.25744,,0.0628,
2008,3503,"Balance of payments: Current account - BPM6",3302,"APTA (Asia-Pacific Trade Agreement)",14,"Balance",217905.637,,12.28623,,3.08664,,0.0579,
2008,3503,"Balance of payments: Current account - BPM6",3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",14,"Balance",401209.648,,111.20951,,33.75308,,0.3573,
2008,3503,"Balance of payments: Current account - BPM6",3304,"SAARC (South Asian Association for Regional Cooperation)",14,"Balance",-160004.61,,-39.5298,,-10.10902,,-0.2463,
2008,3503,"Balance of payments: Current account - BPM6",3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",14,"Balance",527655.884,,17.79156,,4.3009,,0.0817,
2008,3503,"Balance of payments: Current account - BPM6",3306,"ECO (Economic Cooperation Organization)",14,"Balance",18567.066,,4.99788,,1.16926,,0.0244,
2008,3503,"Balance of payments: Current account - BPM6",3307,"African Union",14,"Balance",110802.138,,24.76137,,6.39865,,0.1102,
2008,3503,"Balance of payments: Current account - BPM6",3310,"ADB (African Development Bank), developing member countries",14,"Balance",302538.721,,14.93474,,3.84783,,0.0695,
2008,3503,"Balance of payments: Current account - BPM6",3311,"ADB: Group A",14,"Balance",-11325.533,,-42.13595,,-13.95926,,-0.2669,
2008,3503,"Balance of payments: Current account - BPM6",3312,"ADB: Group B",14,"Balance",-147002.503,,-36.8204,,-9.3741,,-0.2256,
2008,3503,"Balance of payments: Current account - BPM6",3313,"ADB: Group C",14,"Balance",460866.758,,28.81105,,7.41746,,0.1259,
2008,3503,"Balance of payments: Current account - BPM6",332,"Haiti",14,"Balance",-1617.541,,-76.74299,,-25.20957,,-0.6226,
2008,3503,"Balance of payments: Current account - BPM6",3320,"ECA (Economic Commission for Africa)",14,"Balance",114243.278,,25.06934,,6.36236,,0.1114,
2008,3503,"Balance of payments: Current account - BPM6",3321,"ECA: North Africa",14,"Balance",38494.035,,21.47373,,6.03633,,0.097,
2008,3503,"Balance of payments: Current account - BPM6",3322,"ECA: East Africa",14,"Balance",-21496.245,,-59.05387,,-16.25352,,-0.419,
2008,3503,"Balance of payments: Current account - BPM6",3323,"ECA: Central Africa",14,"Balance",26496.248,,112.19048,,25.07957,,0.3594,
2008,3503,"Balance of payments: Current account - BPM6",3324,"ECA: Southern Africa",14,"Balance",34561.997,,24.53096,,7.64537,,0.1093,
2008,3503,"Balance of payments: Current account - BPM6",3325,"ECA: West Africa",14,"Balance",36187.243,,47.90569,,7.73337,,0.1932,
2008,3503,"Balance of payments: Current account - BPM6",3330,"ECLAC (Economic Commission for Latin America and the Caribbean)",14,"Balance",23625.846,,2.66192,,0.52555,,0.0131,
2008,3503,"Balance of payments: Current account - BPM6",3331,"ECLAC: Caribbean",14,"Balance",-6757.164,,-17.05568,,-8.15518,,-0.0932,
2008,3503,"Balance of payments: Current account - BPM6",3332,"ECLAC: Latin America",14,"Balance",30383.01,,3.58319,,0.68855,,0.0176,
2008,3503,"Balance of payments: Current account - BPM6",3340,"ESCAP (Economic and Social Commission for Asia and the Pacific)",14,"Balance",580170.248,,12.65677,,3.14704,,0.0595,
2008,3503,"Balance of payments: Current account - BPM6",3341,"ESCAP: Africa",14,"Balance",110782.958,,24.75412,,6.39865,,0.1101,
2008,3503,"Balance of payments: Current account - BPM6",3342,"ESCAP: Latin America",14,"Balance",23735.846,,2.67413,,0.52555,,0.0132,
2008,3503,"Balance of payments: Current account - BPM6",3343,"ESCAP: Europe",14,"Balance",-105333.635,,-1.68689,,-0.5094,,-0.0085,
2008,3503,"Balance of payments: Current account - BPM6",3344,"ESCAP: East and North-East Asia (ENEA)",14,"Balance",429369.692,,17.53232,,3.9249,,0.0806,
2008,3503,"Balance of payments: Current account - BPM6",3345,"ESCAP: North and Central Asia",14,"Balance",230791.193,,63.22775,,11.82078,,0.2402,
2008,3503,"Balance of payments: Current account - BPM6",3346,"ESCAP: South and South-West Asia",14,"Balance",-181807.61,,-27.18547,,-6.58855,,-0.1573,
2008,3503,"Balance of payments: Current account - BPM6",3347,"ESCAP: Pacific",14,"Balance",-13199.734,,-5.48173,,-0.98951,,-0.0282,
2008,3503,"Balance of payments: Current account - BPM6",3348,"ESCAP: Pacific island developing economies (PIDE)",14,"Balance",606995.092,,22.17179,,4.81103,,0.0998,
2008,3503,"Balance of payments: Current account - BPM6",3349,"ESCAP: Other area",14,"Balance",407020.612,,79.12747,,24.37682,,0.2835,
2008,3503,"Balance of payments: Current account - BPM6",3350,"ESCAP: East and North-East Asia, incl. the Russian Federation",14,"Balance",606995.092,,22.17179,,4.81103,,0.0998,
2008,3503,"Balance of payments: Current account - BPM6",3355,"UNECE (Economic Commission for Europe)",14,"Balance",-723772.243,,-7.68097,,-1.81594,,-0.0399,
2008,3503,"Balance of payments: Current account - BPM6",3360,"UNECE: Eastern Europe, Caucasus and Central Asia",14,"Balance",203495.483,,41.67372,,9.20543,,0.1724,
2008,3503,"Balance of payments: Current account - BPM6",3361,"UNECE: West Balkans",14,"Balance",-45864.912,,-61.28006,,-26.71901,,-0.4418,
2008,3503,"Balance of payments: Current account - BPM6",3370,"ESCWA (Economic and Social Commission for Western Asia)",14,"Balance",407905.489,,69.97469,,21.97017,,0.2592,
2008,3503,"Balance of payments: Current account - BPM6",3371,"ESCWA: Arab countries",14,"Balance",450287.138,,71.38543,,21.4823,,0.263,
2008,3503,"Balance of payments: Current account - BPM6",340,"Honduras",14,"Balance",-5410.015,,-65.90625,,-38.97219,,-0.4915,
2008,3503,"Balance of payments: Current account - BPM6",3401,"EFTA (European Free Trade Association)",14,"Balance",108324.766,,34.21748,,10.4144,,0.1461,
2008,3503,"Balance of payments: Current account - BPM6",3402,"EU25 (European Union 2004 … 2007)",14,"Balance",-93169.892,,-1.65824,,-0.49502,,-0.0084,
2008,3503,"Balance of payments: Current account - BPM6",3404,"EU15 (European Union 1995 … 2004)",14,"Balance",-26071.086,,-0.52097,,-0.14816,,-0.0026,
2008,3503,"Balance of payments: Current account - BPM6",3406,"Euro area",14,"Balance",75411.189,,1.76566,,0.53475,,0.0088,
2008,3503,"Balance of payments: Current account - BPM6",3408,"EU27 (European Union 2007 … 2013)",14,"Balance",-138118.05,,-2.41218,,-0.7235,,-0.0122,
2008,3503,"Balance of payments: Current account - BPM6",3410,"EU28 (European Union 2013 … 2020)",14,"Balance",-154068.922,,-2.67783,,-0.80409,,-0.0136,
2008,3503,"Balance of payments: Current account - BPM6",3411,"CEFTA (Central European Free Trade Agreement)",14,"Balance",-33263.65,,-64.27083,,-30.61164,,-0.4735,
2008,3503,"Balance of payments: Current account - BPM6",3412,"European Union (2020 …)",14,"Balance",12479.722,,0.24373,,0.07686,,0.0012,
2008,3503,"Balance of payments: Current account - BPM6",344,"China, Hong Kong SAR",14,"Balance",25029,,7.60293,,11.41424,,0.0366,
2008,3503,"Balance of payments: Current account - BPM6",348,"Hungary",14,"Balance",-1442.664,,-1.34926,,-0.91229,,-0.0068,
2008,3503,"Balance of payments: Current account - BPM6",3501,"MSG (Melanesian Spearhead Group)",14,"Balance",1222.064,,21.36121,,7.43396,,0.0965,
2008,3503,"Balance of payments: Current account - BPM6",352,"Iceland",14,"Balance",-748.974,,-14.06927,,-4.18299,,-0.0757,
2008,3503,"Balance of payments: Current account - BPM6",356,"India",14,"Balance",-126022.7,,-38.93058,,-9.94285,,-0.2417,
2008,3503,"Balance of payments: Current account - BPM6",360,"Indonesia",14,"Balance",24580.2,,22.83444,,4.52462,,0.1025,
2008,3503,"Balance of payments: Current account - BPM6",3601,"Northern America and Europe",14,"Balance",-720390.962,,-7.92318,,-1.8641,,-0.0413,
2008,3503,"Balance of payments: Current account - BPM6",3602,"Central and Southern Asia",14,"Balance",-92034.767,,-17.23534,,-4.19161,,-0.0943,
2008,3503,"Balance of payments: Current account - BPM6",3603,"Eastern and South-Eastern Asia",14,"Balance",573512.399,,16.15757,,4.42907,,0.0747,
2008,3503,"Balance of payments: Current account - BPM6",3604,"Western Asia and Northern Africa",14,"Balance",409131.951,,45.32028,,13.02321,,0.1847,
2008,3503,"Balance of payments: Current account - BPM6",364,"Iran (Islamic Republic of)",14,"Balance",31114,,44.33773,,7.54578,,0.1815,
2008,3503,"Balance of payments: Current account - BPM6",368,"Iraq",14,"Balance",33964.6,,114.12299,,27.4941,,0.3633,
2008,3503,"Balance of payments: Current account - BPM6",372,"Ireland",14,"Balance",47695.64,,51.34081,,17.34077,,0.2043,
2008,3503,"Balance of payments: Current account - BPM6",376,"Israel",14,"Balance",-5843.8,,-9.06945,,-2.70416,,-0.0475,
2008,3503,"Balance of payments: Current account - BPM6",380,"Italy",14,"Balance",-3284.197,,-0.61422,,-0.1369,,-0.0031,
2008,3503,"Balance of payments: Current account - BPM6",384,"Côte d'Ivoire",14,"Balance",3325.998,,48.13238,,13.72966,,0.194,
2008,3503,"Balance of payments: Current account - BPM6",388,"Jamaica",14,"Balance",-4802.896,,-63.64159,,-35.03358,,-0.4667,
2008,3503,"Balance of payments: Current account - BPM6",3901,"APEC (Asia-Pacific Economic Cooperation)",14,"Balance",-47318.537,,-0.67618,,-0.14121,,-0.0034,
2008,3503,"Balance of payments: Current account - BPM6",3903,"CIS (Commonwealth of Independent States)",14,"Balance",217172.135,,54.67447,,10.92742,,0.2147,
2008,3503,"Balance of payments: Current account - BPM6",3905,"OECD (Organisation for Economic Cooperation and Development)",14,"Balance",-776855.183,,-7.43818,,-1.69879,,-0.0386,
2008,3503,"Balance of payments: Current account - BPM6",3906,"OPEC (Organization of the Petroleum Exporting Countries)",14,"Balance",642927.037,,107.26703,,24.36464,,0.3491,
2008,3503,"Balance of payments: Current account - BPM6",3907,"ACP (African, Caribbean and Pacific Group of States)",14,"Balance",59075.675,,16.80584,,4.12009,,0.0775,
2008,3503,"Balance of payments: Current account - BPM6",3908,"LAS (League of Arab States)",14,"Balance",450287.138,,71.38543,,21.4823,,0.263,
2008,3503,"Balance of payments: Current account - BPM6",3909,"OIC (Organisation of Islamic Cooperation)",14,"Balance",592238.903,,43.23602,,11.62017,,0.1778,
2008,3503,"Balance of payments: Current account - BPM6",3910,"OAS (Organization of American States)",14,"Balance",-762590.539,,-22.21177,,-3.65906,,-0.1249,
2008,3503,"Balance of payments: Current account - BPM6",3912,"G7 (Group of Seven)",14,"Balance",-705707.249,,-11.34981,,-2.11453,,-0.0602,
2008,3503,"Balance of payments: Current account - BPM6",3913,"G8 (Group of Eight)",14,"Balance",-528081.849,,-8.11627,,-1.50659,,-0.0423,
2008,3503,"Balance of payments: Current account - BPM6",3916,"G20 (Group of Twenty)",14,"Balance",-284120.112,,-2.31852,,-0.51205,,-0.0117,
2008,3503,"Balance of payments: Current account - BPM6",3919,"G-77 (Group of 77)",14,"Balance",921583.091,,24.021,,6.16993,,0.1072,
2008,3503,"Balance of payments: Current account - BPM6",392,"Japan",14,"Balance",56128.8,,8.08134,,1.11413,,0.0388,
2008,3503,"Balance of payments: Current account - BPM6",3921,"GSTP (Global System of Trade Preferences among Developing Countries)",14,"Balance",179774.263,,6.41021,,1.78577,,0.0311,
2008,3503,"Balance of payments: Current account - BPM6",3922,"GSTP: Africa",14,"Balance",73856.85,,29.55275,,6.74336,,0.1287,
2008,3503,"Balance of payments: Current account - BPM6",3923,"GSTP: Latin America",14,"Balance",74812.223,,9.55071,,1.7555,,0.0456,
2008,3503,"Balance of payments: Current account - BPM6",3924,"GSTP: Asia",14,"Balance",31105.191,,1.7561,,0.66038,,0.0087,
2008,3503,"Balance of payments: Current account - BPM6",3932,"TPP (Trans-Pacific Partnership)",14,"Balance",169640.252,,7.47065,,1.74357,,0.036,
2008,3503,"Balance of payments: Current account - BPM6",3940,"ACP: Africa",14,"Balance",79036.784,,27.57559,,6.44106,,0.1212,
2008,3503,"Balance of payments: Current account - BPM6",3941,"ACP: Western Africa",14,"Balance",36033.643,,46.5072,,7.61575,,0.1887,
2008,3503,"Balance of payments: Current account - BPM6",3942,"ACP: Eastern Africa",14,"Balance",-26083.853,,-48.30978,,-14.14404,,-0.3185,
2008,3503,"Balance of payments: Current account - BPM6",3943,"ACP: Central Africa",14,"Balance",69428.003,,155.67032,,35.7531,,0.4377,
2008,3503,"Balance of payments: Current account - BPM6",3944,"ACP: Southern Africa",14,"Balance",-3782.15,,-3.69649,,-1.2147,,-0.0188,
2008,3503,"Balance of payments: Current account - BPM6",3945,"ACP: Caribbean",14,"Balance",-20016.045,,-34.63561,,-10.87526,,-0.2095,
2008,3503,"Balance of payments: Current account - BPM6",3946,"ACP: Pacific",14,"Balance",54.937,,0.77269,,0.27352,,0.0038,
2008,3503,"Balance of payments: Current account - BPM6",3947,"ACP: LDCs",14,"Balance",21307.105,,21.86565,,5.2934,,0.0986,
2008,3503,"Balance of payments: Current account - BPM6",3948,"ACP: LLDCs",14,"Balance",-10838.372,,-28.28983,,-8.04405,,-0.1648,
2008,3503,"Balance of payments: Current account - BPM6",3949,"ACP: islands states",14,"Balance",-24018.46,,-34.25763,,-10.94311,,-0.2067,
2008,3503,"Balance of payments: Current account - BPM6",3950,"ACP: Northern Africa",14,"Balance",3441.14,,41.81541,,5.37994,,0.1729,
2008,3503,"Balance of payments: Current account - BPM6",398,"Kazakhstan",14,"Balance",33059.597,,86.20573,,24.77457,,0.3012,
2008,3503,"Balance of payments: Current account - BPM6",400,"Jordan",14,"Balance",-7093.443,,-47.45251,,-31.94919,,-0.3111,
2008,3503,"Balance of payments: Current account - BPM6",404,"Kenya",14,"Balance",-5614.785,,-52.79287,,-15.64143,,-0.3586,
2008,3503,"Balance of payments: Current account - BPM6",408,"Korea, Dem. People's Rep. of",14,"Balance",-1520,,-42.4581,,-11.39704,,-0.2695,
2008,3503,"Balance of payments: Current account - BPM6",410,"Korea, Republic of",14,"Balance",11746.1,,2.78896,,1.12152,,0.0138,
2008,3503,"Balance of payments: Current account - BPM6",414,"Kuwait",14,"Balance",64004.406,,279.01795,,43.42807,,0.5825,
2008,3503,"Balance of payments: Current account - BPM6",417,"Kyrgyzstan",14,"Balance",-1879.16,,-50.06381,,-36.55983,,-0.3339,
2008,3503,"Balance of payments: Current account - BPM6",418,"Lao People's Dem. Rep.",14,"Balance",-371.673,,-26.87496,,-6.48444,,-0.1552,
2008,3503,"Balance of payments: Current account - BPM6",422,"Lebanon",14,"Balance",-10883.41,,-72.46906,,-37.23685,,-0.5682,
2008,3503,"Balance of payments: Current account - BPM6",426,"Lesotho",14,"Balance",-647.61,,-42.28175,,-34.61828,,-0.2681,
2008,3503,"Balance of payments: Current account - BPM6",428,"Latvia",14,"Balance",-6177.173,,-40.54445,,-17.32441,,-0.2543,
2008,3503,"Balance of payments: Current account - BPM6",430,"Liberia",14,"Balance",-493.118,,-67.662,,-44.78819,,-0.5113,
2008,3503,"Balance of payments: Current account - BPM6",434,"Libya",14,"Balance",40291.8,,186.03399,,42.26713,,0.4819,
2008,3503,"Balance of payments: Current account - BPM6",440,"Lithuania",14,"Balance",-6422.054,,-22.27522,,-13.40842,,-0.1253,
2008,3503,"Balance of payments: Current account - BPM6",442,"Luxembourg",14,"Balance",-4362.261,,-15.8873,,-7.81043,,-0.0863,
2008,3503,"Balance of payments: Current account - BPM6",446,"China, Macao SAR",14,"Balance",-5252.258,,-71.95914,,-25.10949,,-0.562,
2008,3503,"Balance of payments: Current account - BPM6",450,"Madagascar",14,"Balance",-1898.458,,-59.0897,,-17.70102,,-0.4193,
2008,3503,"Balance of payments: Current account - BPM6",454,"Malawi",14,"Balance",-868.503,,-47.75593,,-16.32214,,-0.3137,
