Quarter,Quarter Label,Economy,Economy Label,"Growth rate, year-on-year","Growth rate, year-on-year Footnote",Growth rate (over previous period),Growth rate (over previous period) Footnote,Index (Maximum 2006=100),Index (Maximum 2006=100) Footnote,Ranking per quarter,Ranking per quarter Footnote
2013Q02,"Q2 2013",300,"Greece",3.89229,,0.44783,,40.92016,,32,
2013Q02,"Q2 2013",304,"Greenland",,,0,,1.89109,,174,
2013Q02,"Q2 2013",308,"Grenada",5.808,,1.31815,,7.61651,,127,
2013Q02,"Q2 2013",312,"Guadeloupe",-0.64075,,-0.19186,,10.9335,,99,
2013Q02,"Q2 2013",316,"Guam",7.31435,,-1.50868,,8.81604,,113,
2013Q02,"Q2 2013",320,"Guatemala",38.41559,,32.9135,,19.82866,,69,
2013Q02,"Q2 2013",324,"Guinea",-1.14497,,-3.35221,,10.01525,,104,
2013Q02,"Q2 2013",328,"Guyana",5.65718,,-0.03366,,8.62849,,116,
2013Q02,"Q2 2013",332,"Haiti",5.07471,,-7.10893,,8.53678,,117,
2013Q02,"Q2 2013",340,"Honduras",11.22849,,0.70812,,13.78099,,84,
2013Q02,"Q2 2013",344,"China, Hong Kong SAR",2.47695,,1.41236,,93.3,,3,
2013Q02,"Q2 2013",352,"Iceland",1.44318,,-0.12874,,4.93526,,155,
2013Q02,"Q2 2013",356,"India",7.1702,,-0.90736,,46.25278,,24,
2013Q02,"Q2 2013",360,"Indonesia",3.34998,,1.84005,,35.35583,,41,
2013Q02,"Q2 2013",364,"Iran (Islamic Republic of)",-2.30872,,-2.83514,,22.67388,,58,
2013Q02,"Q2 2013",368,"Iraq",12.65788,,-1.30315,,6.30357,,140,
2013Q02,"Q2 2013",372,"Ireland",-5.85193,,2.87449,,11.32791,,96,
2013Q02,"Q2 2013",376,"Israel",8.69313,,1.17792,,31.29468,,44,
2013Q02,"Q2 2013",380,"Italy",-1.42221,,1.16767,,62.03221,,18,
2013Q02,"Q2 2013",384,"Côte d'Ivoire",15.29773,,2.32457,,20.4388,,63,
2013Q02,"Q2 2013",388,"Jamaica",13.6735,,-1.91832,,26.66855,,53,
2013Q02,"Q2 2013",392,"Japan",-0.48107,,-1.41861,,67.75635,,14,
2013Q02,"Q2 2013",400,"Jordan",-2.55027,,0.12765,,20.17574,,67,
2013Q02,"Q2 2013",404,"Kenya",-4.51621,,5.6924,,13.49954,,87,
2013Q02,"Q2 2013",410,"Korea, Republic of",2.01631,,-0.49687,,89.52701,,4,
2013Q02,"Q2 2013",414,"Kuwait",4.60561,,-11.79039,,9.90415,,105,
2013Q02,"Q2 2013",422,"Lebanon",0.86236,,1.55759,,35.09408,,42,
2013Q02,"Q2 2013",428,"Latvia",-6.66319,,2.47669,,7.45058,,132,
2013Q02,"Q2 2013",430,"Liberia",1.49961,,4.72397,,7.16127,,133,
2013Q02,"Q2 2013",434,"Libya",81.72244,,-0.52445,,12.47167,,91,
2013Q02,"Q2 2013",440,"Lithuania",-12.55285,,-0.52559,,11.44882,,95,
2013Q02,"Q2 2013",450,"Madagascar",2.57857,,2.39472,,12.9479,,89,
2013Q02,"Q2 2013",458,"Malaysia",1.29174,,0.63567,,87.16093,,5,
2013Q02,"Q2 2013",462,"Maldives",187.32202,,-3.09542,,7.53426,,129,
2013Q02,"Q2 2013",470,"Malta",14.35628,,-0.07572,,42.41901,,30,
2013Q02,"Q2 2013",474,"Martinique",1.18255,,1.58555,,9.62745,,108,
2013Q02,"Q2 2013",478,"Mauritania",-2.72177,,-8.72286,,6.48066,,137,
2013Q02,"Q2 2013",480,"Mauritius",16.32173,,0.30486,,28.89988,,48,
2013Q02,"Q2 2013",484,"Mexico",6.30602,,1.35729,,39.17429,,34,
2013Q02,"Q2 2013",498,"Moldova, Republic of",-33.97028,,-4.51333,,0.60252,,180,
2013Q02,"Q2 2013",499,"Montenegro",-23.95146,,12.88592,,3.46455,,168,
2013Q02,"Q2 2013",504,"Morocco",6.35078,,0.93504,,51.82351,,21,
2013Q02,"Q2 2013",508,"Mozambique",3.8176,,4.90407,,13.64885,,85,
2013Q02,"Q2 2013",512,"Oman",3.40877,,0.24378,,42.55855,,29,
2013Q02,"Q2 2013",516,"Namibia",2.87405,,-4.15062,,15.13834,,79,
2013Q02,"Q2 2013",528,"Netherlands",-2.41609,,-0.95613,,77.40561,,10,
2013Q02,"Q2 2013",531,"Curaçao",13.67822,,-0.04528,,9.70374,,107,
2013Q02,"Q2 2013",533,"Aruba",0.6321,,-1.30995,,8.31101,,122,
2013Q02,"Q2 2013",535,"Bonaire, Sint Eustatius and Saba",6.84385,,0,,4.78272,,156,
2013Q02,"Q2 2013",540,"New Caledonia",5.65318,,0.13094,,12.20299,,93,
2013Q02,"Q2 2013",548,"Vanuatu",62.26051,,40.36825,,8.42862,,119,
2013Q02,"Q2 2013",554,"New Zealand",5.13475,,-1.30247,,20.40364,,64,
2013Q02,"Q2 2013",558,"Nicaragua",14.71049,,-0.05717,,8.15523,,123,
2013Q02,"Q2 2013",566,"Nigeria",2.72839,,-0.56119,,21.23546,,62,
2013Q02,"Q2 2013",570,"Niue",31.24626,,-9.10596,,1.49238,,176,
2013Q02,"Q2 2013",574,"Norfolk Island",289.52909,,0,,2.16268,,172,
2013Q02,"Q2 2013",579,"Norway",-9.78138,,-5.7173,,10.12788,,102,
2013Q02,"Q2 2013",580,"Northern Mariana Islands",14.35526,,10.26934,,4.6299,,157,
2013Q02,"Q2 2013",583,"Micronesia (Federated States of)",-9.85131,,0,,2.219,,171,
2013Q02,"Q2 2013",584,"Marshall Islands",34.82538,,0,,5.77129,,147,
2013Q02,"Q2 2013",585,"Palau",13.14344,,13.14344,,3.71176,,165,
2013Q02,"Q2 2013",586,"Pakistan",5.62548,,1.48435,,27.87507,,51,
2013Q02,"Q2 2013",591,"Panama",3.33291,,0.68876,,42.94231,,27,
2013Q02,"Q2 2013",598,"Papua New Guinea",11.64503,,6.47465,,9.77808,,106,
2013Q02,"Q2 2013",600,"Paraguay",774.71177,,813.80766,,9.10191,,111,
2013Q02,"Q2 2013",604,"Peru",6.13275,,2.21234,,30.52657,,46,
2013Q02,"Q2 2013",608,"Philippines",16.19292,,1.06059,,24.32211,,55,
2013Q02,"Q2 2013",616,"Poland",3.50659,,0.57513,,38.36984,,38,
2013Q02,"Q2 2013",620,"Portugal",3.34828,,-0.92569,,45.69518,,25,
2013Q02,"Q2 2013",624,"Guinea-Bissau",-14.87806,,-17.43993,,3.95144,,162,
2013Q02,"Q2 2013",626,"Timor-Leste",4.72788,,0.05369,,5.47316,,149,
2013Q02,"Q2 2013",630,"Puerto Rico",2.2489,,-6.29996,,11.04826,,98,
2013Q02,"Q2 2013",634,"Qatar",-18.26535,,-2.93637,,7.13538,,134,
2013Q02,"Q2 2013",638,"Réunion",11.47268,,-0.64458,,15.46675,,78,
2013Q02,"Q2 2013",642,"Romania",23.84344,,1.2583,,22.47103,,59,
2013Q02,"Q2 2013",643,"Russian Federation",3.14449,,-0.94437,,45.1182,,26,
2013Q02,"Q2 2013",659,"Saint Kitts and Nevis",-10.08142,,-10.08142,,3.72155,,164,
2013Q02,"Q2 2013",660,"Anguilla",0,,0,,3.45331,,169,
2013Q02,"Q2 2013",662,"Saint Lucia",3.03922,,1.25411,,8.00037,,126,
2013Q02,"Q2 2013",670,"Saint Vincent and the Grenadines",0.20544,,-3.79747,,7.501,,130,
2013Q02,"Q2 2013",678,"Sao Tome and Principe",1.95991,,2.28628,,6.71373,,136,
2013Q02,"Q2 2013",682,"Saudi Arabia",0.07315,,0.56272,,49.52875,,23,
2013Q02,"Q2 2013",686,"Senegal",-7.95293,,2.91242,,13.47993,,88,
2013Q02,"Q2 2013",690,"Seychelles",0.32418,,-0.00983,,9.04637,,112,
2013Q02,"Q2 2013",694,"Sierra Leone",67.23673,,-1.17609,,9.32767,,109,
2013Q02,"Q2 2013",702,"Singapore",0.19319,,0.88797,,94.84307,,2,
2013Q02,"Q2 2013",704,"Viet Nam",-6.65331,,-0.86784,,42.74334,,28,
2013Q02,"Q2 2013",705,"Slovenia",-1.00461,,-0.07931,,20.3752,,65,
2013Q02,"Q2 2013",706,"Somalia",,,22.52282,,4.54755,,159,
2013Q02,"Q2 2013",710,"South Africa",13.57055,,1.33687,,38.96953,,36,
2013Q02,"Q2 2013",724,"Spain",0.39776,,0.94875,,70.94093,,13,
2013Q02,"Q2 2013",729,"Sudan",-1.163,,-18.57509,,11.05616,,97,
2013Q02,"Q2 2013",740,"Suriname",16.1518,,-0.03335,,8.70768,,115,
2013Q02,"Q2 2013",752,"Sweden",-3.0322,,-0.31517,,41.24458,,31,
2013Q02,"Q2 2013",760,"Syrian Arab Republic",-2.22579,,2.65815,,15.01718,,81,
2013Q02,"Q2 2013",764,"Thailand",1.91465,,-2.03012,,38.53557,,37,
2013Q02,"Q2 2013",768,"Togo",2.52745,,0.73296,,14.24389,,83,
2013Q02,"Q2 2013",776,"Tonga",13.36456,,0,,6.34009,,139,
2013Q02,"Q2 2013",780,"Trinidad and Tobago",-3.31704,,0.03323,,20.02118,,68,
2013Q02,"Q2 2013",784,"United Arab Emirates",8.65135,,0.61058,,65.08674,,17,
2013Q02,"Q2 2013",788,"Tunisia",35.30114,,-10.5884,,10.8602,,100,
2013Q02,"Q2 2013",792,"Turkey",4.67065,,0.95136,,51.26203,,22,
2013Q02,"Q2 2013",798,"Tuvalu",,,0,,3.61359,,166,
2013Q02,"Q2 2013",804,"Ukraine",13.96289,,1.63761,,23.96094,,56,
2013Q02,"Q2 2013",818,"Egypt",6.55556,,1.54903,,52.79536,,20,
2013Q02,"Q2 2013",826,"United Kingdom excl. Channel Islands and Isle of Man",2.82651,,-0.22634,,77.07331,,11,
2013Q02,"Q2 2013",834,"Tanzania, United Republic of",-1.03578,,6.02946,,13.59198,,86,
2013Q02,"Q2 2013",840,"United States of America excluding Puerto Rico and United States Virgin Islands",1.36551,,1.1284,,84.96219,,6,
2013Q02,"Q2 2013",842,"United States of America",1.36551,,1.1284,,84.96219,,6,
2013Q02,"Q2 2013",850,"United States Virgin Islands",7.08984,,0,,5.84449,,145,
2013Q02,"Q2 2013",858,"Uruguay",3.657,,-0.06979,,27.42451,,52,
2013Q02,"Q2 2013",862,"Venezuela (Bolivarian Rep. of)",0.9765,,-1.59324,,22.37775,,60,
2013Q02,"Q2 2013",876,"Wallis and Futuna Islands",19.25505,,0,,3.61359,,166,
2013Q02,"Q2 2013",882,"Samoa",2.39265,,0,,6.3982,,138,
2013Q02,"Q2 2013",887,"Yemen",3.85422,,2.66979,,17.39341,,74,
2013Q02,"Q2 2013",926,"United Kingdom",2.82651,,-0.22634,,77.07331,,11,
2013Q03,"Q3 2013",008,"Albania",15.62892,,18.32797,,5.40532,,151,
2013Q03,"Q3 2013",012,"Algeria",23.67833,,3.60076,,12.28164,,93,
2013Q03,"Q3 2013",016,"American Samoa",8.22183,,11.17078,,6.09967,,143,
2013Q03,"Q3 2013",024,"Angola",14.28291,,1.18832,,19.57043,,72,
2013Q03,"Q3 2013",028,"Antigua and Barbuda",31.11865,,12.86774,,6.7519,,136,
2013Q03,"Q3 2013",032,"Argentina",3.80133,,-1.1805,,30.48453,,47,
2013Q03,"Q3 2013",036,"Australia",3.00692,,2.44881,,30.63712,,45,
2013Q03,"Q3 2013",044,"Bahamas",0.2644,,-2.38213,,25.02348,,55,
2013Q03,"Q3 2013",048,"Bahrain",11.10465,,-0.35894,,23.0778,,57,
2013Q03,"Q3 2013",050,"Bangladesh",7.81505,,13.81294,,8.58523,,117,
2013Q03,"Q3 2013",052,"Barbados",5.79151,,5.58309,,7.89134,,129,
2013Q03,"Q3 2013",056,"Belgium",1.69749,,0.40704,,78.41801,,10,
2013Q03,"Q3 2013",060,"Bermuda",0,,0,,1.61635,,176,
2013Q03,"Q3 2013",076,"Brazil",1.46749,,3.82993,,35.44108,,41,
2013Q03,"Q3 2013",084,"Belize",5.58675,,4.12081,,8.33182,,122,
2013Q03,"Q3 2013",090,"Solomon Islands",11.95514,,4.39515,,9.13502,,110,
2013Q03,"Q3 2013",092,"British Virgin Islands",0,,0,,3.87423,,164,
2013Q03,"Q3 2013",096,"Brunei Darussalam",24.14043,,0.14124,,4.97159,,154,
2013Q03,"Q3 2013",100,"Bulgaria",-4.21849,,2.39714,,6.3865,,141,
2013Q03,"Q3 2013",104,"Myanmar",-4.42112,,-0.9219,,6.8701,,135,
2013Q03,"Q3 2013",116,"Cambodia",63.02091,,0.22804,,6.00836,,144,
2013Q03,"Q3 2013",120,"Cameroon",4.73826,,-5.85011,,15.60126,,81,
2013Q03,"Q3 2013",124,"Canada",9.89399,,8.09848,,38.7987,,39,
2013Q03,"Q3 2013",132,"Cabo Verde",-22.40408,,0,,4.18133,,161,
2013Q03,"Q3 2013",136,"Cayman Islands",0,,0,,2.00446,,173,
2013Q03,"Q3 2013",144,"Sri Lanka",7.03198,,7.50512,,43.0611,,32,
2013Q03,"Q3 2013",152,"Chile",0.82238,,-0.01572,,28.61996,,49,
2013Q03,"Q3 2013",156,"China",3.45355,,3.81224,,136.16418,,1,
2013Q03,"Q3 2013",158,"China, Taiwan Province of",3.16221,,1.14882,,59.27901,,19,
2013Q03,"Q3 2013",170,"Colombia",6.31394,,2.03708,,36.42006,,40,
2013Q03,"Q3 2013",174,"Comoros",-8.507,,0.05163,,5.81073,,146,
2013Q03,"Q3 2013",175,"Mayotte",-8.01813,,2.40925,,6.35515,,142,
2013Q03,"Q3 2013",178,"Congo",7.39288,,8.93094,,18.7831,,73,
2013Q03,"Q3 2013",180,"Congo, Dem. Rep. of the",8.65858,,0.31737,,8.45754,,119,
2013Q03,"Q3 2013",184,"Cook Islands",73.48465,,9.63165,,2.63102,,170,
2013Q03,"Q3 2013",188,"Costa Rica",3.47534,,2.30756,,18.60273,,74,
2013Q03,"Q3 2013",191,"Croatia",5.3879,,6.92919,,19.84042,,70,
2013Q03,"Q3 2013",192,"Cuba",-10.10445,,1.00423,,9.23077,,109,
2013Q03,"Q3 2013",196,"Cyprus",-4.16024,,-0.8233,,16.5959,,78,
2013Q03,"Q3 2013",204,"Benin",5.83305,,8.88388,,15.65966,,80,
2013Q03,"Q3 2013",208,"Denmark",16.04161,,12.59786,,43.94952,,29,
2013Q03,"Q3 2013",212,"Dominica",10.62989,,-7.37218,,4.73611,,158,
2013Q03,"Q3 2013",214,"Dominican Republic",9.37101,,1.7044,,28.47029,,50,
2013Q03,"Q3 2013",218,"Ecuador",4.49028,,1.26178,,22.23937,,60,
2013Q03,"Q3 2013",222,"El Salvador",10.10855,,0.05003,,8.33339,,121,
2013Q03,"Q3 2013",226,"Equatorial Guinea",-0.26616,,1.89871,,8.25998,,124,
2013Q03,"Q3 2013",233,"Estonia",-4.42785,,-3.17673,,8.04828,,127,
2013Q03,"Q3 2013",234,"Faroe Islands",-0.02516,,5.76565,,4.55094,,160,
2013Q03,"Q3 2013",242,"Fiji",19.72775,,9.90999,,13.77197,,86,
2013Q03,"Q3 2013",246,"Finland",16.49831,,16.39057,,17.57729,,75,
2013Q03,"Q3 2013",250,"France, metropolitan",12.25542,,1.47874,,68.20701,,15,
2013Q03,"Q3 2013",251,"France",12.25542,,1.47874,,68.20701,,15,
2013Q03,"Q3 2013",254,"French Guiana",-4.87481,,1.74534,,5.49099,,149,
2013Q03,"Q3 2013",258,"French Polynesia",-5.88355,,4.80629,,10.58117,,102,
2013Q03,"Q3 2013",262,"Djibouti",5.85434,,2.27288,,19.91547,,68,
2013Q03,"Q3 2013",266,"Gabon",-2.49103,,-5.43588,,11.64317,,97,
2013Q03,"Q3 2013",268,"Georgia",-4.58376,,7.13898,,5.73899,,148,
2013Q03,"Q3 2013",270,"Gambia",22.42359,,-7.15234,,9.83651,,106,
2013Q03,"Q3 2013",276,"Germany",4.2545,,4.79852,,83.72001,,8,
2013Q03,"Q3 2013",288,"Ghana",9.58458,,5.19455,,21.32507,,63,
2013Q03,"Q3 2013",292,"Gibraltar",-59.35567,,0,,1.34694,,177,
2013Q03,"Q3 2013",296,"Kiribati",36.22,,0,,5.09266,,153,
2013Q03,"Q3 2013",300,"Greece",5.53558,,2.24608,,41.83926,,36,
2013Q03,"Q3 2013",304,"Greenland",,,0.07251,,1.89246,,174,
2013Q03,"Q3 2013",308,"Grenada",10.10009,,4.0582,,7.9256,,128,
2013Q03,"Q3 2013",312,"Guadeloupe",2.04457,,7.49377,,11.75283,,94,
2013Q03,"Q3 2013",316,"Guam",7.31489,,0.00942,,8.81687,,115,
2013Q03,"Q3 2013",320,"Guatemala",39.95555,,2.36264,,20.29714,,67,
2013Q03,"Q3 2013",324,"Guinea",5.93942,,7.27307,,10.74367,,101,
2013Q03,"Q3 2013",328,"Guyana",12.70948,,4.83879,,9.046,,111,
2013Q03,"Q3 2013",332,"Haiti",7.17184,,2.00666,,8.70809,,116,
2013Q03,"Q3 2013",340,"Honduras",10.83793,,1.00623,,13.91966,,85,
2013Q03,"Q3 2013",344,"China, Hong Kong SAR",5.46602,,3.99808,,97.03021,,3,
2013Q03,"Q3 2013",352,"Iceland",6.54256,,5.02683,,5.18335,,152,
2013Q03,"Q3 2013",356,"India",7.82568,,-0.35715,,46.08758,,25,
2013Q03,"Q3 2013",360,"Indonesia",4.53954,,-1.01738,,34.99612,,43,
2013Q03,"Q3 2013",364,"Iran (Islamic Republic of)",-16.01108,,-12.97203,,19.73262,,71,
2013Q03,"Q3 2013",368,"Iraq",9.84794,,4.26688,,6.57254,,139,
2013Q03,"Q3 2013",372,"Ireland",-4.91283,,2.91184,,11.65776,,96,
2013Q03,"Q3 2013",376,"Israel",2.57562,,-1.91723,,30.69469,,44,
2013Q03,"Q3 2013",380,"Italy",0.16828,,0.62574,,62.42037,,18,
2013Q03,"Q3 2013",384,"Côte d'Ivoire",8.92525,,2.6815,,20.98686,,64,
2013Q03,"Q3 2013",388,"Jamaica",15.52903,,0.43198,,26.78376,,53,
2013Q03,"Q3 2013",392,"Japan",8.29888,,9.2021,,73.99136,,13,
2013Q03,"Q3 2013",400,"Jordan",-2.6499,,-1.61808,,19.84928,,69,
2013Q03,"Q3 2013",404,"Kenya",-2.9472,,-0.04034,,13.49409,,89,
2013Q03,"Q3 2013",410,"Korea, Republic of",4.94421,,4.73887,,93.76958,,4,
2013Q03,"Q3 2013",414,"Kuwait",12.63036,,14.75721,,11.36572,,99,
2013Q03,"Q3 2013",422,"Lebanon",0.44789,,0.76254,,35.36169,,42,
2013Q03,"Q3 2013",428,"Latvia",-6.4225,,2.68018,,7.65027,,130,
2013Q03,"Q3 2013",430,"Liberia",-0.52899,,0.47048,,7.19496,,133,
2013Q03,"Q3 2013",434,"Libya",87.03213,,8.61984,,13.54671,,88,
2013Q03,"Q3 2013",440,"Lithuania",-10.80858,,-1.46629,,11.28095,,100,
2013Q03,"Q3 2013",450,"Madagascar",4.69747,,-0.5211,,12.88043,,92,
2013Q03,"Q3 2013",458,"Malaysia",5.23536,,4.58055,,91.15338,,5,
2013Q03,"Q3 2013",462,"Maldives",-11.38351,,-5.43623,,7.12468,,134,
2013Q03,"Q3 2013",470,"Malta",17.32488,,1.48034,,43.04696,,33,
2013Q03,"Q3 2013",474,"Martinique",2.67533,,-2.17868,,9.4177,,108,
2013Q03,"Q3 2013",478,"Mauritania",25.37721,,16.99775,,7.58223,,131,
2013Q03,"Q3 2013",480,"Mauritius",19.7968,,1.46041,,29.32193,,48,
2013Q03,"Q3 2013",484,"Mexico",4.56008,,1.35547,,39.70529,,37,
2013Q03,"Q3 2013",498,"Moldova, Republic of",-33.97028,,0,,0.60252,,181,
2013Q03,"Q3 2013",499,"Montenegro",-9.72873,,18.57122,,4.10796,,162,
2013Q03,"Q3 2013",500,"Montserrat",,,,,2.74364,,169,
2013Q03,"Q3 2013",504,"Morocco",14.00648,,7.97891,,55.95847,,20,
2013Q03,"Q3 2013",508,"Mozambique",32.27007,,25.49258,,17.1283,,77,
2013Q03,"Q3 2013",512,"Oman",0.98294,,1.42156,,43.16355,,30,
2013Q03,"Q3 2013",516,"Namibia",7.16022,,6.83157,,16.17252,,79,
2013Q03,"Q3 2013",520,"Nauru",,,,,1.71513,,175,
2013Q03,"Q3 2013",528,"Netherlands",2.87483,,5.77955,,81.87931,,9,
2013Q03,"Q3 2013",531,"Curaçao",12.32363,,-0.02178,,9.70163,,107,
2013Q03,"Q3 2013",533,"Aruba",-0.55834,,0.02624,,8.31319,,123,
2013Q03,"Q3 2013",535,"Bonaire, Sint Eustatius and Saba",6.84102,,0,,4.78272,,156,
2013Q03,"Q3 2013",540,"New Caledonia",15.34598,,9.68287,,13.38459,,90,
2013Q03,"Q3 2013",548,"Vanuatu",41.97157,,0.00985,,8.42945,,120,
2013Q03,"Q3 2013",554,"New Zealand",6.19946,,1.05717,,20.61935,,65,
2013Q03,"Q3 2013",558,"Nicaragua",14.7855,,0.0654,,8.16056,,126,
2013Q03,"Q3 2013",566,"Nigeria",4.8388,,2.64933,,21.79806,,62,
2013Q03,"Q3 2013",574,"Norfolk Island",289.52909,,0,,2.16268,,172,
2013Q03,"Q3 2013",579,"Norway",-10.01675,,-1.19533,,10.00682,,104,
2013Q03,"Q3 2013",580,"Northern Mariana Islands",14.35526,,0,,4.6299,,159,
2013Q03,"Q3 2013",583,"Micronesia (Federated States of)",-9.85131,,0,,2.219,,171,
2013Q03,"Q3 2013",584,"Marshall Islands",34.82538,,0,,5.77129,,147,
2013Q03,"Q3 2013",585,"Palau",13.14344,,0,,3.71176,,165,
2013Q03,"Q3 2013",586,"Pakistan",3.84371,,0.54017,,28.02564,,51,
2013Q03,"Q3 2013",591,"Panama",2.67514,,0.33146,,43.08464,,31,
2013Q03,"Q3 2013",598,"Papua New Guinea",8.27854,,0.7016,,9.84668,,105,
2013Q03,"Q3 2013",600,"Paraguay",-4.27835,,-89.05678,,0.99604,,180,
2013Q03,"Q3 2013",604,"Peru",3.15214,,0.03718,,30.53792,,46,
2013Q03,"Q3 2013",608,"Philippines",15.88132,,6.3344,,25.86277,,54,
2013Q03,"Q3 2013",616,"Poland",21.01364,,15.26397,,44.22659,,28,
2013Q03,"Q3 2013",620,"Portugal",6.83346,,0.75155,,46.0386,,26,
2013Q03,"Q3 2013",624,"Guinea-Bissau",-17.53407,,0,,3.95144,,163,
2013Q03,"Q3 2013",626,"Timor-Leste",0.30642,,0.06384,,5.47665,,150,
2013Q03,"Q3 2013",630,"Puerto Rico",0.49401,,3.14564,,11.3958,,98,
2013Q03,"Q3 2013",634,"Qatar",-14.90597,,4.11011,,7.42865,,132,
2013Q03,"Q3 2013",638,"Réunion",8.84608,,-4.78615,,14.72649,,84,
2013Q03,"Q3 2013",642,"Romania",17.91175,,-0.19234,,22.42781,,59,
2013Q03,"Q3 2013",643,"Russian Federation",1.91858,,1.56542,,45.82449,,27,
2013Q03,"Q3 2013",659,"Saint Kitts and Nevis",14.49361,,27.33032,,4.73866,,157,
2013Q03,"Q3 2013",660,"Anguilla",0,,0,,3.45331,,168,
2013Q03,"Q3 2013",662,"Saint Lucia",8.95332,,5.72394,,8.45831,,118,
2013Q03,"Q3 2013",670,"Saint Vincent and the Grenadines",9.62782,,9.4048,,8.20645,,125,
2013Q03,"Q3 2013",678,"Sao Tome and Principe",-0.20549,,-2.21866,,6.56477,,140,
2013Q03,"Q3 2013",682,"Saudi Arabia",0.80306,,0.69535,,49.87314,,23,
2013Q03,"Q3 2013",686,"Senegal",-3.55789,,-2.83795,,13.09738,,91,
2013Q03,"Q3 2013",690,"Seychelles",-1.30286,,-1.84583,,8.87939,,114,
2013Q03,"Q3 2013",694,"Sierra Leone",65.2061,,-3.36189,,9.01408,,112,
2013Q03,"Q3 2013",702,"Singapore",5.54124,,6.88849,,101.37633,,2,
2013Q03,"Q3 2013",704,"Viet Nam",0.13953,,-1.54935,,42.0811,,35,
2013Q03,"Q3 2013",705,"Slovenia",6.05906,,7.30658,,21.86394,,61,
2013Q03,"Q3 2013",706,"Somalia",432.27476,,9.03137,,4.95825,,155,
2013Q03,"Q3 2013",710,"South Africa",13.4164,,1.64773,,39.61164,,38,
2013Q03,"Q3 2013",724,"Spain",0.69746,,0.96167,,71.62315,,14,
2013Q03,"Q3 2013",729,"Sudan",4.16006,,5.5137,,11.66576,,95,
2013Q03,"Q3 2013",740,"Suriname",17.78312,,2.3649,,8.91361,,113,
2013Q03,"Q3 2013",752,"Sweden",10.47288,,11.92701,,46.16382,,24,
2013Q03,"Q3 2013",760,"Syrian Arab Republic",-4.22506,,-1.69345,,14.76287,,83,
2013Q03,"Q3 2013",764,"Thailand",12.06708,,11.37593,,42.91935,,34,
2013Q03,"Q3 2013",768,"Togo",19.02769,,6.67304,,15.19439,,82,
2013Q03,"Q3 2013",776,"Tonga",18.58788,,4.60754,,6.63221,,137,
2013Q03,"Q3 2013",780,"Trinidad and Tobago",1.30433,,2.37041,,20.49576,,66,
2013Q03,"Q3 2013",784,"United Arab Emirates",5.34183,,-1.04783,,64.40474,,17,
2013Q03,"Q3 2013",788,"Tunisia",6.86072,,-7.33399,,10.06372,,103,
2013Q03,"Q3 2013",792,"Turkey",1.71243,,-0.6797,,50.9136,,22,
2013Q03,"Q3 2013",798,"Tuvalu",,,0,,3.61359,,166,
2013Q03,"Q3 2013",804,"Ukraine",9.73351,,-1.5752,,23.58351,,56,
2013Q03,"Q3 2013",818,"Egypt",5.96878,,2.10285,,53.90557,,21,
2013Q03,"Q3 2013",826,"United Kingdom excl. Channel Islands and Isle of Man",4.46812,,0.4547,,77.42376,,11,
2013Q03,"Q3 2013",834,"Tanzania, United Republic of",2.50461,,0.41959,,13.64901,,87,
2013Q03,"Q3 2013",840,"United States of America excluding Puerto Rico and United States Virgin Islands",3.10444,,2.22328,,86.85114,,6,
2013Q03,"Q3 2013",842,"United States of America",3.10444,,2.22328,,86.85114,,6,
2013Q03,"Q3 2013",850,"United States Virgin Islands",0,,0,,5.84449,,145,
2013Q03,"Q3 2013",858,"Uruguay",1.27963,,-0.93311,,27.16861,,52,
2013Q03,"Q3 2013",862,"Venezuela (Bolivarian Rep. of)",1.26245,,1.38439,,22.68755,,58,
2013Q03,"Q3 2013",876,"Wallis and Futuna Islands",19.25505,,0,,3.61359,,166,
2013Q03,"Q3 2013",882,"Samoa",6.10956,,3.63005,,6.63045,,138,
2013Q03,"Q3 2013",887,"Yemen",2.17006,,-0.49697,,17.30697,,76,
2013Q03,"Q3 2013",926,"United Kingdom",4.46812,,0.4547,,77.42376,,11,
2013Q04,"Q4 2013",008,"Albania",36.36793,,-5.18485,,5.12506,,152,
2013Q04,"Q4 2013",012,"Algeria",0.59937,,-18.89774,,9.96069,,106,
2013Q04,"Q4 2013",016,"American Samoa",11.17078,,0,,6.09967,,144,
2013Q04,"Q4 2013",024,"Angola",0.546,,-1.01438,,19.37191,,71,
2013Q04,"Q4 2013",028,"Antigua and Barbuda",31.11865,,0,,6.7519,,138,
2013Q04,"Q4 2013",032,"Argentina",-0.42236,,-0.59013,,30.30463,,46,
2013Q04,"Q4 2013",036,"Australia",6.88956,,1.17396,,30.99679,,44,
2013Q04,"Q4 2013",044,"Bahamas",-2.04877,,0.03297,,25.03173,,56,
2013Q04,"Q4 2013",048,"Bahrain",37.85485,,0.11246,,23.10375,,57,
2013Q04,"Q4 2013",050,"Bangladesh",16.00202,,5.1581,,9.02806,,113,
2013Q04,"Q4 2013",052,"Barbados",5.79151,,0,,7.89134,,128,
2013Q04,"Q4 2013",056,"Belgium",-2.81442,,-0.43984,,78.07309,,10,
2013Q04,"Q4 2013",060,"Bermuda",0,,0,,1.61635,,176,
2013Q04,"Q4 2013",076,"Brazil",5.59846,,0.8101,,35.72819,,41,
2013Q04,"Q4 2013",084,"Belize",2.84836,,-2.59376,,8.11571,,125,
